y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
-3.983646151,-0.339523053,-0.607779744,0.516819513,0.536647964,0.314545568,-1.538870515,-0.669412448,-0.652833405,-1.610998567,-1.175091488
10.17584012,0.68338574,0.934030032,0.914146635,0.759592733,-0.043637974,-0.540314584,2.82081908,1.67696774,-0.26426931,0.805469328
1.826529745,-0.326210543,-0.813358163,1.222426649,0.419037378,0.786501334,0.70073162,0.868032818,-1.455795302,0.214583116,0.834361069
-0.072785713,-0.780754894,-0.630656421,0.52978105,0.839056596,-0.474496454,0.941863783,0.368446957,-0.565762245,0.318866795,0.14890784
1.941418998,0.38820849,0.262952542,0.394532159,0.51938955,-0.827033917,-0.34897798,1.120182594,1.075024866,-2.092577057,0.133403988
-3.515532149,-0.153663191,0.11112408,-0.024419029,1.396334643,-2.085405272,-0.937565225,-1.258810543,0.541001448,0.172354918,0.645375221
-4.706236245,-1.470859317,-2.004267812,0.929853811,1.714686185,0.092076047,-1.247103081,-0.48761642,0.347558968,0.137898387,-0.877802073
-6.398426783,-0.253685565,-0.490428778,-0.501595358,-1.124595493,0.803654996,-2.978526063,-0.560284097,0.464944089,0.06457357,-0.162623551
-4.217739024,0.523879758,0.494010437,-2.118588118,-0.927354268,-0.705869729,-0.320200174,0.236027617,-0.654188159,0.659140143,1.022677946
1.902986679,0.802319527,0.606040435,0.212399595,0.008815791,0.601681888,-1.5409042,0.394892962,0.505136619,-0.264116292,-1.394320138
-1.135572551,-1.439987117,-1.987467091,1.475773927,0.330900871,1.259618478,-0.429664551,-1.191150121,1.282392119,1.647907051,2.199776039
-8.66236169,-0.397214355,-0.583054654,-1.319925058,-1.905689868,-1.908330547,-0.573448683,-0.314695292,1.177730516,-0.807268132,0.257718435
-6.951680957,-1.289647472,-1.383284229,0.887891294,0.617579185,-1.298256798,-2.622179238,0.882896527,0.184905472,0.199408981,-0.139253655
6.068870675,0.592046497,1.48161344,0.683568346,1.291551243,-1.487033841,0.552641617,-0.374855457,0.774015494,-1.367646702,0.178590831
0.455967765,1.489538509,1.129497512,-0.170240789,-0.548287388,-0.394392972,-1.405805503,0.293082439,-0.502257045,-1.207890285,-0.736100959
-5.045344247,-1.280599537,-1.291074304,-0.806022142,-0.31589929,-0.565503735,0.020579231,0.981449126,0.863578597,0.66229158,-1.527641466
-1.896311242,0.692209091,0.36610058,-1.628152152,-1.274909634,1.360656985,-1.004595185,0.090444527,-0.099924094,1.238976028,1.738862796
9.216984844,0.960565587,0.672558612,2.142762253,2.136331609,0.229070537,-0.549206508,-0.071349543,0.104251656,-0.928164796,-0.086104504
-3.942675004,0.988078447,0.670560353,-1.523680363,-0.871392786,0.225040803,-0.558054416,-2.166159194,-0.408566598,-0.492282943,0.04549132
-3.734041837,-0.039179954,0.097660242,-2.231708095,-1.909116776,0.220189745,-1.091117103,1.788248641,0.386363288,0.55430453,-1.024374021
-4.765312103,0.001015291,-0.222563111,0.194865054,0.449345804,-0.576157872,-1.075179633,-0.859834022,0.243474938,1.496839195,-1.364027116
-11.58911876,-0.902378182,-1.494543721,-0.853161859,-0.867494977,-0.55518307,-1.718362219,-0.676832753,-0.919337502,-0.553037995,-0.181638017
-2.667042488,-1.383694512,-1.390042726,0.046093523,-0.277848782,-0.060370165,0.148800581,1.048647697,0.179351306,0.541294528,1.863564808
0.932923947,0.091073043,0.231613954,2.081399252,1.761131174,0.385309332,-1.199297221,-2.497864904,-0.682914849,0.078728259,-0.692652967
-4.710410949,-1.85798739,-1.523918018,0.937077207,0.91223899,-0.669937524,-0.038148294,-0.10084543,0.583496356,0.771760736,0.762385821
-2.010804583,0.557309433,0.454759386,-0.7446971,0.042579029,0.247869538,0.196476892,-0.957383157,-0.522887707,0.657404745,1.156605553
5.791617062,0.415281079,0.764703177,0.38837983,0.641024094,0.648575938,0.847306827,-0.724764326,1.191090014,-1.468474967,0.531790992
-6.37390936,0.364256948,0.042383324,-1.127965147,-2.449915945,-0.316860696,-0.426897984,-0.428320623,-0.277518385,1.284466022,1.535972206
-5.226988693,-1.554137481,-1.437472697,-0.044865934,-0.043120774,-0.373780136,0.636486026,0.245082906,-0.549624455,0.583018437,1.321602882
11.86894027,1.798564033,2.212602203,0.380408013,0.710108416,-0.872899997,1.425022216,0.844089439,1.210785047,-0.49866143,0.235997687
0.427166842,0.741403895,0.611669823,-0.252020988,-0.777214213,0.348159056,-1.789295747,1.134388365,0.950305935,0.15951051,-0.21482062
1.454441419,1.440046241,0.900962755,-0.693122751,-0.294075912,1.049811858,-0.695943671,-0.728570563,-0.833262994,0.793120945,0.801167492
-5.279292671,-0.610681886,-0.363705934,-0.005565348,-0.318958496,0.158719472,-1.009613551,-1.179288558,-0.376257484,1.235374276,-0.682293229
6.878783012,1.786348653,1.18336347,-0.742801516,-0.328863258,1.031699422,-0.523430123,1.031546845,-0.077066899,0.268375823,1.049868724
3.140058738,0.140866447,0.09013396,1.902540458,1.313916678,-1.360532557,0.014817004,-1.669631112,0.039731451,0.078984812,-0.58753699
-1.780512795,0.821862075,0.337932301,-0.902838331,-1.378031327,-1.235947521,0.555022904,-0.088007989,0.107544873,0.472697797,1.682325466
2.554463117,-1.055535766,-1.104859354,1.203510187,1.441724446,1.913638519,-0.201426296,0.709495736,-1.41580312,-0.260547296,-0.063976888
-3.533653597,0.172432973,-0.172059518,-0.508851105,-0.274287522,0.50588802,-1.084238144,-1.156448163,-0.628751932,-0.358284431,-1.062111641
2.389432343,-0.397174424,-0.286260984,1.680329215,1.455289166,0.861593855,0.634649462,0.460548441,-3.384531271,-0.441434977,-0.913765445
-1.686540051,0.291680447,0.436896196,0.155445265,-0.378966533,-0.148647855,-2.031217093,0.266684577,-0.292801418,-0.521339255,-0.681376705
-8.069321346,0.726626583,0.480900973,-1.577791432,-0.725795786,-2.592182299,0.385409228,-1.204925134,-1.26573967,0.648728184,0.147033922
-4.620757522,-0.001466834,0.231590874,-2.287986008,-2.094112267,-0.972619714,-0.413602531,2.315774022,0.91289706,-0.806550856,-0.776784401
-1.507225595,-1.021788329,-1.021721607,0.342447584,0.383226326,-0.041327631,0.469550156,1.497534687,-1.324407919,-0.580052584,0.178926298
-0.31611553,-0.18409953,-0.378442738,-1.649320138,-0.61310399,1.259568572,-0.177780179,0.35699631,1.440119557,0.443541658,0.067437421
3.690263031,0.150002479,0.134622234,0.596793501,0.44808596,-0.274837974,2.533791288,0.421914916,-0.344312279,-0.875594302,-0.599126455
-10.66948513,-2.073423935,-2.173839993,-0.13096401,0.028278936,-1.108558386,-0.124324879,0.809254334,-0.738562937,1.118434319,1.420285907
2.582520389,-0.086956372,-0.0942619,1.437887732,1.204596802,-0.306529893,0.066683297,-1.118141821,-0.104453052,0.193744064,-0.935442969
-5.497305307,-0.231335903,0.155904372,-0.477497071,-0.720200127,-0.440554274,0.188410167,-1.259923215,-0.600980648,0.857264132,0.149289159
0.261699455,0.078646794,-0.051598699,-0.408673326,-0.009438115,-1.34962007,2.157156956,-0.265885846,0.061304059,2.494953535,-1.031884183
0.582244301,0.25906568,0.196329125,-0.339387132,0.182071256,-0.527851987,-1.367366061,0.715411005,1.289931411,0.930859678,-1.040120308
3.76493467,0.519642728,0.706895383,-0.336448745,-0.312915175,1.192786418,-0.751477145,-0.428942607,2.033268853,0.837789235,-0.529430434
0.01626386,0.063364866,-0.371147711,0.347166958,0.401574073,0.357923721,-0.489587541,-0.121286918,0.075732704,1.435613619,-0.69794005
-2.049052502,-0.074710091,0.202142252,-0.884700278,-0.244996851,-1.560617611,-0.545164025,1.275175937,0.506344256,-0.133050234,0.06379968
-6.391588616,-0.905691653,-0.750907241,-0.181678536,0.054010053,-0.365365869,-1.140544568,-0.421706166,0.471030524,-0.580602111,0.77854257
0.613682829,1.693135768,1.997539053,-1.392959389,-0.461077973,-0.126024438,-2.011447202,-1.054314771,0.108954774,-0.752290487,1.647608679
1.970010311,0.247909289,0.23418676,-0.088627831,0.498218594,0.723275686,-0.269226156,-0.609735405,0.062322502,0.575941527,-0.056772411
-11.62977557,-1.458011553,-0.932063445,-2.336195444,-1.335009657,0.833094489,-0.79489866,-1.172368397,-0.249637998,0.387165082,0.913271139
2.833849789,0.650969707,0.749263999,0.423067943,0.01906725,-0.638733968,-1.61823069,1.5316746,-0.391239039,0.727382826,0.349349548
1.001229397,0.101512472,0.197441332,-0.254551231,-0.770320858,1.193841569,-0.13527537,-0.467706404,0.439775819,1.413528368,-1.491262588
-2.954288696,-0.618762884,-0.563275908,0.047454618,0.020416555,-1.224350294,0.711174365,-1.791663999,0.297268803,-0.962421076,1.819961411
-1.299208283,0.931785292,0.925689968,-0.822677934,-0.32757677,-0.282894127,0.918684179,-1.866580955,-0.669098659,0.384948312,-0.659061006
0.117436171,0.9465131,0.965327399,-0.645897918,-0.730542205,0.128662992,-1.018375327,-0.56705081,-0.050765081,-0.779684588,1.447552426
1.018331906,-0.353872983,-0.239876723,0.624597593,0.288288354,-1.736074016,2.577009212,0.309946397,0.050281907,-0.09192634,-0.992506897
2.907093148,0.94620358,1.000841601,-0.090789975,-0.21850323,-0.558547639,0.862468667,-0.301760245,0.278707442,0.535595239,-0.920074899
-10.41102029,-2.095336807,-1.929331085,-0.301655365,0.519707027,-1.535817587,0.104618792,-0.438319881,0.296622361,-1.990612548,0.64625087
-6.635566739,-1.104217811,-0.931098955,0.440418316,0.063856678,-0.616595427,-1.229546889,-0.851966546,0.780647618,-0.169064325,1.252513392
3.551745279,1.344537137,1.81484455,-0.448184531,-0.016320482,-0.172677224,-0.00034389,-0.586228308,0.341877674,0.691895794,-1.278090792
-2.298022963,-0.308105696,-0.376160104,0.852502722,0.874983852,-1.527804778,-0.78780325,-0.959121922,0.392601345,-1.647010672,0.428937964
-3.18384429,-0.007730418,-0.242877572,-0.921714169,-1.114859408,-0.327902323,1.192055431,0.473508676,-0.443372028,-0.583946147,0.572720224
6.795182649,0.772150632,0.39399052,0.738809671,1.682881493,0.146861662,-0.738562786,1.529100155,-0.259092511,-0.320927751,-1.385827315
6.030430229,1.364597658,1.156089656,0.382095999,0.063336628,-0.68559266,-0.465828042,1.647075845,-0.497759018,0.309414497,-0.253959292
14.39197132,1.77332145,1.944832805,1.709059811,1.492114611,-0.049615716,0.124372773,0.472731116,0.903837547,1.326299385,-0.367184901
-3.176486586,-0.192100449,-0.449134796,-0.623772968,-0.81646318,-1.250505637,-0.184135049,0.435509563,0.612948511,0.388815706,0.251199824
5.815856092,0.41882757,0.521957853,1.215464268,0.324930397,1.968016528,1.45505113,-0.317484343,-1.774041417,-2.715405949,-1.228663894
-3.272510183,-0.489703487,-0.599686796,-0.265273818,0.438206872,-0.180435327,0.176784533,-1.804712058,0.889162736,0.234019663,2.554766162
-8.6615429,0.540446673,0.562690382,-1.691335658,-1.194114174,-1.356610384,-1.744316351,-1.074722747,-0.325466659,-0.269387644,0.773845209
4.457819377,0.726160881,0.571601702,2.429456237,2.167425899,-2.383434101,-0.975509548,-0.885749809,0.13322312,-0.328837727,0.587606131
-9.707734081,-1.934819283,-2.565196513,-1.94967064,-1.946270564,0.432188494,1.483170012,2.334777506,-0.302118886,0.158171299,2.303840261
2.431796881,-0.309672488,-0.513231919,0.921727406,1.497365469,0.050800927,1.211184851,-0.617357524,0.48817121,0.061821551,0.994292066
-0.208260995,-0.819274917,-1.131734372,0.920785561,0.05378962,0.555962154,-0.19375148,0.737570114,-0.589188042,1.174265259,1.024585468
-5.159878601,-0.902780235,-1.666628932,0.937509127,0.375682103,-0.717190928,-0.005613497,-0.169956095,-1.714885446,-0.714236108,0.065798493
0.102602789,1.352953069,1.403592045,-0.025088601,-0.216812876,-1.251029667,-0.856481859,-2.549547283,0.567321859,-1.176235905,0.419819309
7.326749051,1.998160969,1.82405383,-0.378730164,0.277273818,-1.060528395,-0.804731021,1.89268005,-0.233437507,-0.065813423,0.312643516
3.231795241,-0.139943467,-0.460946046,1.08042146,1.436519863,1.821584282,-0.505968232,-0.587860031,-0.683446951,0.058645801,0.365819962
-1.838316277,-0.588548806,-0.718008702,0.988460457,0.619398504,-1.211121529,0.451847518,-0.513167185,-0.951681302,0.360463053,0.414177618
-3.06191055,0.421621864,0.877471777,-1.826494982,-1.795471962,0.146386695,-0.391640203,-0.026664251,-0.461459674,-0.828008596,-1.246844143
-6.827991191,-0.676944095,-0.635261476,0.078992823,-0.668921368,-0.756480048,-1.086489843,-0.888722608,0.672039552,-0.270678673,-1.583216365
-3.48363876,-1.58382536,-1.307459489,1.20001008,0.952134657,-0.875646768,-1.233922372,-0.618714578,-0.228526208,-0.56928274,-1.775388933
7.428853174,1.669155952,1.783634147,0.495200177,0.662347633,-2.791680494,0.651584517,0.211736911,1.193366579,2.705346638,-0.077470426
13.49193392,1.36490695,1.626490661,2.080991962,1.690328839,2.354441008,-0.467466499,0.044646102,-0.46177093,-2.018782496,-2.169195343
-7.212639816,-1.313834225,-1.280959761,-0.947818369,-0.532825183,0.596934311,-1.477070244,0.340357427,0.168918009,0.059336216,-0.637689496
4.152336934,0.03971501,-0.21023742,0.064814376,0.79805065,0.89034929,0.13229846,0.346068135,0.812332587,-0.540269565,0.530745999
-0.047943513,0.313742343,0.544956822,-1.838571767,-1.69969726,-0.422031757,1.97726736,0.195745249,1.284946736,-0.040301945,0.194101067
4.834222681,1.995453222,1.573455277,0.664935249,0.811467701,-0.081669264,-1.294254716,-1.165663922,0.427728198,-0.772588671,-0.313570243
-1.30924623,1.38372666,1.527033907,-0.944165734,-1.051822189,0.350231318,-1.194166805,-2.42445368,-0.430651101,-0.20464198,-0.27014685
-4.083247001,-0.526153499,-0.394999733,-0.0390613,0.07026405,0.042652567,-1.804681745,-0.321041486,0.248674171,-1.159665903,0.854008535
7.552188923,0.645150072,0.771357973,0.383223575,1.349695064,0.340963322,0.052143033,1.041949981,0.163872322,2.583423173,1.105787084
-3.892966796,-0.837345832,-0.99882302,-0.647219251,-0.919281519,-0.277704003,2.023488583,-0.327792953,-0.399688655,0.153436248,0.197617138
3.645787563,0.057738978,-0.129872648,1.021474731,0.464219923,-0.681731108,0.903573454,0.131751871,0.967771324,0.589272724,-0.269067452
11.84250621,2.084185424,2.314748607,1.478911207,0.942762872,-1.498139135,2.072705036,0.148204308,-1.122303709,-0.828623665,0.802687429
1.740203234,0.814130514,0.938718642,0.285276748,0.121635789,0.249228258,0.030511662,-2.284649058,0.911610527,0.797700676,0.368350515
5.986585425,0.509512433,0.596979209,0.074276621,0.714503798,0.47057145,-0.133401739,1.779782604,0.319451119,-1.095969722,0.449538126
-2.021666447,0.554938593,0.646005121,-0.96067485,-0.738971361,-0.108212813,-0.992578347,0.663213308,-1.016185721,-0.904402766,-0.513232033
8.425694912,0.987557947,1.309358868,1.456614979,2.827206428,-1.287877378,0.104100351,-0.933131843,-0.061327145,0.375790995,-2.074787905
-8.491778161,-1.221551779,-1.226332295,-0.508777518,-0.790867852,0.435968421,-0.66329394,-2.074377945,1.664343522,-0.991749617,0.188661094
10.71402464,1.169919369,1.132366061,-0.153242392,0.512523127,1.725641584,0.111379698,1.68328425,0.410373724,0.17489726,-0.106732851
14.30901554,3.197696026,2.827657079,0.562664652,0.999191144,-1.289182785,1.156817036,-0.836193672,1.533245471,-0.297646097,0.942145561
0.481047584,0.046737496,-0.005662449,-0.008051935,-0.476126158,0.943109171,-0.872523929,-0.0196654,0.635058574,0.767446852,0.281994408
0.461487897,-0.19340402,-0.273151632,0.898044359,1.321465096,-1.987819309,0.39278243,0.748895296,-0.219138324,-2.668333852,-0.542284794
3.191204935,1.2920806,1.441938111,-0.938367392,-0.547297209,0.631439577,-0.238343564,0.302787685,-0.794814806,1.382433551,0.43999886
0.51102222,-0.777262574,-0.95970038,0.637079027,0.156081902,1.475027037,0.62527786,0.513283825,-0.576563861,-0.734491303,-1.350587229
1.692190427,0.823942807,0.603944413,-0.04329985,0.090650405,-2.146379126,0.122447516,0.556858166,0.346024669,-0.314400797,-1.030382707
-1.356090892,-0.616340912,-0.730811128,0.902724967,0.73667942,0.67517193,1.220390534,-1.235594478,-2.122968799,0.587964446,0.527985647
6.211265704,1.485828537,1.602298166,0.417502098,0.83426342,-0.367592021,-1.009658205,-0.906593508,2.117441503,0.026568341,1.046794764
-0.305856589,-0.142255348,-0.105543493,-0.626941966,-0.776299789,-1.743817504,2.768456425,1.151428715,0.145477818,0.695466192,1.724281923
-1.245957299,1.366909722,1.710601696,-2.011216193,-1.560983102,-0.451844229,1.061721474,-1.562868122,0.207202616,-0.231585373,0.829176449
1.714815771,0.707647311,0.497960534,-0.47039106,-0.085969806,-1.184400614,-1.196183627,2.163832255,0.758777376,0.320726409,-0.243575077
12.43340692,1.235780145,2.224008923,1.052247878,0.677376763,0.34971449,-0.150526183,2.089416889,1.542644832,0.13364352,-1.538105468
1.140807483,-1.399523939,-1.285824763,2.516622661,2.451655579,0.694885878,-0.966746663,-1.318459077,-0.382632387,-1.434441668,0.103105962
-1.47783184,0.150794968,-0.129250464,-0.556659765,-0.760587145,0.138633831,0.277332999,-0.421043279,-0.393016436,1.80751843,-0.259885664
-1.69993618,0.263385101,0.093239178,-1.642781516,-1.432928547,-0.887110844,1.593937812,0.148092978,0.085254986,-1.416307355,0.520484476
2.374801193,0.102696253,0.347947004,0.858708747,0.515377025,0.060668086,-0.821676307,-0.61473726,0.640232627,-0.643960079,-0.375323817
-7.090396058,-0.469900461,-0.774408546,-0.64647388,-0.835601266,-0.579753489,-0.085625582,-0.168261752,-1.983277644,0.222242866,-0.207347155
-7.395355369,-1.432299003,-1.245617043,-1.020294266,-1.495229849,-0.063968611,0.302103462,-0.064008985,0.647406081,-0.601752386,0.6338004
0.068561988,-0.53036157,-0.380544194,-0.517493312,-0.122880889,1.232681721,1.385462266,1.206990595,-1.194877076,0.829531448,-0.269371915
-3.986132208,-0.272969791,-0.01596972,-0.014333409,0.00513778,-0.421019809,-0.110945829,-1.547024642,-0.828934821,0.174070643,-2.056163621
-5.216038275,-1.290161675,-1.387808907,0.555526288,-0.088601513,-0.098915258,0.815276262,-0.027522752,-1.532030164,1.709232355,0.624698322
-8.280626934,-2.737813186,-2.431494524,-0.474553867,-0.268973544,1.318474448,0.20652571,-1.309825605,0.666600235,-0.405686346,-0.594560628
0.452002328,1.279458996,1.338781215,-0.19169818,0.289378495,-0.960937591,0.4685831,-1.697775481,-2.258779677,0.589337194,1.050507277
0.28285397,-0.35373299,-0.393426453,1.423297705,1.713206139,-0.470707192,-0.956784118,0.194370975,-1.202226427,0.948849073,0.403578793
0.403135914,0.760833741,0.402904658,-1.010250391,-0.668598145,-0.090264146,1.16678295,-0.421113514,-0.404924614,-0.227474722,0.428348821
1.332767995,0.349895514,0.197256437,-0.105855873,-0.458987843,-0.670650457,-0.408654356,-0.38350081,2.679669297,0.076725775,0.384412071
-7.446205323,-0.6723479,-0.561235181,-0.987920902,-2.024989585,0.144548636,-0.238372515,-0.94751904,0.687381464,-0.588075333,-1.718759206
2.583036077,1.660824091,1.711524864,0.998852497,1.022097251,-1.893745476,-0.180438719,-1.133977052,-1.001596714,-0.139180716,0.072797402
3.632470684,0.701191167,0.3590103,0.025654088,-0.477814251,-0.23508178,0.06607285,1.379236886,-1.192296214,-2.043984012,0.830939871
12.0729171,1.856765193,2.219434464,-0.112921423,-1.712043172,1.493189051,2.169076313,-0.054048808,1.452226541,-1.612536372,-0.920876745
2.638322299,-0.736283657,-0.630724828,1.261962845,0.920277689,1.265569232,0.837536711,-1.37391406,0.234816694,-0.159195886,-0.378638933
6.093235299,0.112344811,0.145697285,0.841936264,-0.855257896,0.868898111,0.967208984,1.89975597,-0.545462418,0.681088233,-0.976731726
4.926814016,0.373706631,0.170549605,0.464505248,0.704359567,2.456807625,1.116451202,-0.90499332,-1.175418864,1.960135379,1.158545511
0.032502291,0.178992384,0.390423241,-1.452145772,-1.110260973,1.211738857,-0.046299951,2.50323362,-1.664971068,0.699777414,2.31469616
-5.562917118,-1.152853867,-1.197625826,-0.383936897,0.030256542,-1.674920957,0.494364606,1.137063335,0.982132367,-0.276277118,0.296980847
4.622547391,0.984454001,1.274866291,-0.565684042,-0.764054073,1.204282177,0.231357441,0.326894349,1.037701645,-0.120680253,0.726614619
4.95766219,0.090950511,-0.049605102,2.382868426,2.291602347,-0.880420134,1.100403961,-1.344760019,-1.037514639,1.85340974,1.54428296
-0.493367012,-0.804670827,-1.237699042,-0.803098696,-0.204748335,-0.06045236,1.812442377,0.452800533,0.630845881,0.368512346,0.947983742
7.877629956,0.939276791,1.013037269,1.3701091,1.479929053,-0.559445458,0.957073717,-1.072541798,0.956395344,-0.429196217,-0.203077294
-2.329396846,0.24909714,0.168137604,1.039464982,1.121502756,-0.445375485,-1.24798312,-1.123155668,-2.782975191,-0.339976161,-0.979843337
-4.787125171,-0.98668468,-1.106210699,-0.188384435,-0.146130597,0.081262794,-0.463230607,0.338539541,-0.624064144,-0.241265489,1.140683915
-4.737883736,-0.040982999,0.28324227,-0.531944201,-1.264811827,0.218371739,-0.559500458,-1.041502573,-0.827866723,0.829218584,-0.956119454
7.119269245,1.491326431,1.352380164,0.139496414,-0.056665682,-0.372074892,0.9267605,-0.078170855,-0.422493355,1.814143539,1.690450713
-6.243479584,-1.442903396,-1.493382525,-0.55791979,0.31016309,-0.154445578,0.070190999,-0.444756534,0.066793287,-1.180958033,-0.5984246
-1.515427552,0.311689024,0.1460015,-0.424489813,-0.622557622,0.201920164,-0.457852404,0.150862962,-0.367453175,-0.026323951,0.176146627
-5.389019559,-0.653009682,-0.848483489,0.220937075,0.214014132,0.919512535,-1.239184572,-1.591807668,-0.540585578,1.159411413,0.722347041
3.263934309,0.224925417,-0.025200071,-1.273034113,-0.355558912,2.351738968,1.204812156,-0.094611818,-0.136603542,-1.708625388,-0.860865021
3.093949454,0.84108301,0.989499685,0.530433174,-0.150873483,0.396449198,0.228196769,-0.787780536,-1.052993891,-0.802297991,1.080513253
13.60832317,1.723417067,1.421456017,1.920660126,3.328800403,1.499220011,-1.311536448,0.829630469,0.011583796,0.457577435,0.328746263
-0.023736945,-0.715200103,-0.987968754,0.163845662,0.72909338,0.33380115,0.623977278,-0.785242918,1.238136565,0.506163923,-0.923678954
-5.940111061,-1.385061586,-1.643375297,1.34848316,1.063294821,-0.545576139,-0.438182237,-1.476953663,-0.217465695,0.454354426,0.208680307
-0.236148844,-0.246895529,-0.151578853,-0.067933928,-0.27572003,0.450392569,0.481116202,-0.213476062,0.521103396,0.908016831,-1.48612489
4.882007809,1.125692796,1.357991154,0.064941875,-0.869299407,1.907204891,0.646428053,-1.275443003,-0.958123909,0.671896483,-1.010537444
-6.891921095,-1.207448001,-1.261315064,-0.873251612,-0.767564451,0.218996374,0.054425954,-0.954230757,0.291279052,0.552357145,1.313440657
-3.331192516,0.722138597,1.087055219,-0.817526742,-1.26936887,-2.548012434,0.709842023,0.173630825,-2.12483878,-3.314496513,0.334756096
4.405873224,-0.996790818,-1.019108668,2.337098229,2.226636078,-0.354543825,0.689247737,1.178771445,0.821726527,0.08952795,1.668309351
-7.250021882,-1.151318817,-1.564615639,-0.156464473,0.211283639,0.427566256,-0.813400146,-1.644901283,0.16033075,1.553377457,-0.667698207
6.43280075,0.820212714,0.52371623,1.39931158,1.178730887,0.33142813,-0.137356227,-0.444540404,0.673225186,0.632709221,0.260486387
-6.705429386,-0.345800392,-0.667389547,-0.659232554,-1.099961789,-1.3075376,-0.219607574,-0.46040382,-0.602494802,-0.337324488,0.091626069
-6.035942547,0.132475046,-0.164767805,-0.264376676,-1.41585432,-1.451273633,0.886241458,-0.825345562,-1.204650432,1.255628525,2.113728638
-4.500055914,-0.300321175,-0.592288953,0.16776955,-0.084223298,0.234765615,1.187326752,-3.374508176,-0.497531673,1.553436826,-0.571393451
2.340778978,0.948143944,0.764048216,-0.172917128,-0.112272722,1.353263917,-1.187976435,-0.029354878,-0.889892873,-1.022681078,-0.109123732
-5.748194336,-1.952150604,-2.327430674,-0.129842596,1.021192944,-0.011947452,0.476962138,1.187968453,0.25734029,-0.14963452,0.914226943
-0.281198351,1.039540674,0.789327764,-0.844997866,-0.616596541,-0.78790839,-0.100396349,-0.758623277,0.564012805,0.389128576,-0.205048291
2.459851532,0.828662016,0.682934997,0.400166265,0.281023364,-0.680521813,1.018145504,0.021868371,-1.903631147,0.904074939,1.705735174
1.999912505,0.649941768,0.93553005,0.57249762,0.348211386,-0.314528149,0.44142895,-0.881499432,-1.257395292,-1.252092412,-0.496037091
-0.075630096,0.226974757,0.107174528,-0.390278346,0.175967651,-0.140661416,-1.189177739,0.244792702,0.465940913,1.469233456,-0.013036786
-8.275691294,-2.113786935,-2.201469501,-0.424304319,-1.137378305,-0.592449939,0.650753107,1.36640045,-0.465151549,0.402828211,-1.466590702
8.8304631,0.724395232,0.841011128,0.861581712,1.488735776,-0.327884856,0.816471337,1.074168753,-0.336264432,0.445296551,-0.33617785
0.131953707,-1.157774188,-0.964953296,0.89035925,0.238115891,1.928535848,0.547370955,-1.607020676,0.54731357,-0.992137335,0.837339233
4.375418929,1.278387838,1.189305744,0.66586784,0.217864145,-1.360440369,0.974375313,1.320116822,-1.077156175,-0.931399079,1.134659907
-5.340305972,-0.619261706,-0.106170039,-0.390509477,-0.739595705,0.14739003,-0.033487459,-0.096305066,-1.608027572,-0.621372565,-0.177250347
3.180118639,0.476027758,0.593589862,-0.03249174,-0.060294213,0.212631803,0.89554494,-1.378863618,2.535656376,0.88229986,-0.827387606
-0.565599705,0.418755314,0.316756308,-0.671280417,-1.055636809,-0.787839975,1.744550711,-0.857009139,-0.360790365,0.092700271,1.803566024
-2.836177796,-0.606371244,-0.307721393,-1.939855712,-2.276911666,1.341356898,0.799746132,0.207727478,1.421964351,0.729015999,0.733138762
-3.680430717,0.198949466,0.206266646,-0.726736674,-0.800663579,-0.857867992,0.700727727,-0.122998051,-1.664057707,0.171629999,0.516699025
-3.665066839,-0.571858255,-0.647421811,-2.238941168,-1.347522485,-0.287791551,-0.361478776,1.587926168,2.341868181,-1.635626811,0.596183976
-7.810298757,-0.54479224,-0.622493646,-0.777752245,-0.733512357,-0.50448698,0.668906129,-1.005220989,-0.404821832,1.341912008,0.574905188
-12.86557068,-2.746555514,-2.693828754,-0.613248497,-1.079473658,1.184093578,0.150646342,-1.0257841,-1.524349238,-0.481520641,1.863622227
-0.492867406,0.639039237,1.306167218,-0.435823459,-0.626120824,-1.567104452,-0.590022386,0.081434942,0.295648348,-0.394666403,-1.268366415
-7.546893161,-0.111356577,-0.128628522,-1.822759419,-1.753947745,0.542104519,-0.262038412,-1.350604921,0.656711404,0.130585052,1.234387123
1.69362775,-0.163408465,0.058774153,-0.082105392,0.533887173,1.033235902,0.022807687,0.469558332,-1.148474833,2.162964621,2.685875059
-3.194108226,-0.167622038,0.037418909,-0.307371037,-0.241987439,-1.648803652,0.642143358,-0.150871172,-0.618768888,-0.331167484,0.045581743
-3.002800089,-1.051417331,-1.070747431,1.888901729,1.761252398,-0.577629121,-1.358175781,0.173351051,-1.045993991,-0.475252081,-1.238036848
2.653023476,0.390330868,0.345856621,1.24298953,1.099980316,-0.703540775,-0.096847682,-0.856159751,-0.649974547,0.885268961,0.063355482
-10.36053593,-2.047627001,-2.332569165,-0.517882659,0.747090905,-0.134010221,0.804429081,-1.829530905,-0.211479231,-0.57299626,-0.030241176
-0.521174731,-0.405836339,-0.419392887,-0.881806466,-0.753971279,1.216669118,1.81390852,-0.583291789,-0.109963656,-1.784776304,1.14024924
3.238761643,0.682919232,0.970202767,0.651928623,0.480017023,-1.039316132,-0.317776621,-0.612372757,0.271773453,-0.802760112,0.732208908
0.141851979,0.021931777,0.081163118,-0.497326293,-0.279839009,0.487745862,-0.623588876,2.448169593,-0.266649026,1.826729059,-0.364602327
