X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,y
-0.818348595,0.753083676,-0.859408462,-1.06679062,1.189359658,1.077640386,0.459134821,-0.379952275,0.531967224,0.391349669,-0.36900894,-0.110698394,-0.503763801
-0.396366912,-0.254265595,-1.030419183,-0.523484142,-0.188840283,0.395174863,-0.563511731,0.829712106,-0.800823471,-1.070089105,-0.16249428,-0.679162768,-0.348813159
-0.320998667,0.129670002,-0.177714617,1.838896778,0.550491486,0.774115892,0.470633644,1.008275906,-0.34639421,0.375258813,0.002909878,-0.456448502,2.208521037
-1.310618529,0.371409074,0.180818636,0.038474729,0.485514165,-0.620242813,-0.198401522,-1.267006239,-0.043966108,-0.159989718,-0.306552953,0.605774437,-0.635853545
-0.080025734,1.592855301,1.441525321,-1.270471527,-0.226351868,0.693433503,-0.382911186,0.920792882,-0.709898225,-2.62118691,1.763909238,-0.81012016,-1.798851259
0.163965025,0.63331409,-0.20114076,-0.19803693,-1.011408601,-1.612970676,-0.988623453,0.104905475,0.698319917,1.290109285,-1.259290419,-2.260492936,2.026992885
1.650123641,-1.721721729,0.068376698,-1.812626973,-0.410231828,-1.400944371,-0.229694392,0.588758849,-2.826766276,-0.307136937,1.856804216,1.333923571,1.965085009
-0.396683939,0.90879658,-0.634133052,2.158044402,-0.449306324,-0.932416694,0.228758807,-0.600293177,1.001486102,-0.619333727,0.938299456,-1.326266885,-0.95075499
-1.362989578,-1.339130217,-1.284834453,-0.298261659,-1.878992443,-0.868204178,-1.827841978,-0.998685269,-1.184088351,-0.58899794,-0.061684302,-1.140317896,-0.751220032
-1.860105746,-1.04972191,-1.690623497,1.068247859,-0.414519417,-0.108447129,1.346591003,0.915940731,1.433096506,1.009128122,0.084836844,1.590776992,-0.707287242
-0.274577998,1.234115437,-0.548330125,0.615417794,-2.217134222,-0.37661631,0.279897427,1.0409335,1.321295906,0.932811514,-0.734869196,-0.02661263,-0.596287963
-1.06119799,2.06885624,0.498949982,0.777919361,-1.393108636,-0.128551198,1.498175591,-1.019129195,-0.651872005,-0.804221097,-1.033298102,-1.568623691,-1.063956863
-0.890818351,-1.319307901,-0.14773951,-2.190339679,-1.3320377,0.685629363,0.650741354,0.706304707,-1.472443997,-0.409268326,0.369423576,0.132732112,2.46073471
1.356417805,0.734520599,-1.558443731,-1.239787582,0.320280359,-0.731429569,1.105336339,-0.243141236,-0.05176596,0.631868942,2.381848647,0.598582681,3.234077329
1.187802433,0.771977242,-1.200861123,0.569496152,-0.726894895,0.114241332,0.065337772,1.693579487,-1.210819995,0.144092558,-0.774699269,-1.936524569,3.362346383
-1.511687801,0.178836247,-0.086770108,-0.44111655,-0.374930371,-1.009238032,-2.386000082,-0.716220786,-0.57885674,0.359695451,0.488218097,0.934241482,-3.197157467
1.567986333,-0.680666379,-0.546453178,0.426359619,-1.191049009,0.664835817,-0.061404367,1.414850502,-1.495830188,-0.491434225,0.297052054,0.330452381,4.583489022
0.955056562,0.14855891,1.029233211,0.086143645,-0.295646833,-2.677544177,-0.796769106,-0.10899268,-0.920984946,0.706531891,2.12198074,0.549536628,3.43181231
0.045416481,0.935588947,0.280619581,0.43165926,-0.128100579,-1.374949352,0.160431691,-0.516033192,-0.461553008,-1.165538782,0.828536659,0.074763144,0.04847888
-0.198585162,-0.368219175,-0.071236992,1.608478547,0.054394415,0.00044176,0.842534318,0.920126021,-1.053070187,1.137216555,-3.645752938,0.700038382,2.810487254
0.912244515,0.691217224,1.438552974,-0.266255309,0.888671717,-0.294737669,0.538090447,1.385382425,-0.600628846,-1.650735891,0.721563819,0.276256375,2.687139575
0.869242598,0.291068299,-0.836144281,0.822108938,-0.115526599,0.512078818,-0.41355155,-0.063746024,2.658408148,-0.535429264,1.353970152,-0.076612943,1.443685538
-0.808126017,-0.426473589,-1.204914697,-0.629016849,0.544049194,-2.225445388,0.004744593,-0.824924894,1.257314727,0.716491924,1.402003717,0.342687439,0.652823006
0.365819956,-0.758597084,0.421384057,0.193292928,0.560690106,-1.321796447,-0.902223003,-0.137620491,-1.184587109,1.085764374,-0.11504985,0.503505648,3.72010542
0.674009394,1.351556942,0.080803362,0.154751588,2.027152926,-0.451351336,-2.235753979,0.988005741,0.17682131,1.033433336,-0.985788252,-0.697421062,0.973141517
1.185928572,0.426359438,0.891094231,-0.482288272,-1.118987268,0.322644977,0.990406411,0.781411416,-2.594846804,-0.913332244,-0.789534849,-0.357886114,7.262451073
-0.440799027,-2.09796288,-1.480631249,0.255131435,0.047249572,-0.643290443,0.502380821,-0.847525011,0.279730866,0.36060948,0.096651356,0.358127114,3.677151581
-0.371693883,-0.060242141,0.628038941,0.270059623,-0.554814422,-0.914967287,-0.933932566,-1.425019543,0.315077745,0.828879877,-0.85617057,-0.853376319,-1.049404487
0.332588005,-0.610369611,-0.522346578,-0.492849664,-1.878116299,-0.221668363,-0.029685134,-1.237565671,0.734629348,2.30431374,0.795262054,0.473790716,3.495058073
0.256109563,0.55850041,0.949049557,-0.914391738,-1.301382739,-0.536012944,1.961630601,0.013046999,0.464763415,-0.685468945,1.747327433,-0.372222934,3.358463023
0.847754715,-0.11094092,0.099942046,0.734279828,-0.488183217,-1.301523944,2.070361509,0.507291223,-0.180559994,-0.636213823,-0.162920458,1.583009741,5.490421991
-1.451774176,1.318791994,0.568675149,1.048874107,-0.011768525,1.222425813,1.782477624,0.776326562,-0.597616172,-2.097671344,-0.272141539,-0.042684832,-1.551213666
1.655177636,-0.502319947,-0.703596403,0.200893183,-0.241184253,0.337748165,0.376098696,0.603154546,-0.144381217,-0.315684851,-0.630587939,-2.775605507,3.754409894
-0.98358183,-0.885465692,-0.141887588,-0.20287522,-0.827452967,-1.734062823,-0.52581811,-1.401917829,-2.420691407,-0.949436676,-0.448816945,0.466229082,1.640771291
1.266703332,0.989620532,0.017731335,-0.622026798,-0.256593387,0.347501346,-0.59204326,-0.037463327,-0.704395559,0.159831342,0.599441214,0.18789065,3.681402238
-1.713198043,-1.216471299,-0.12955557,-0.188943012,0.178536448,0.899568518,0.652135773,-1.215231901,0.248327261,0.541415643,1.821364435,-0.62950847,3.666249182
-1.508886062,1.637968701,-0.469518614,-1.502123062,0.037622333,1.814382757,-0.247791035,0.204288236,1.582716971,-2.387233081,0.914748683,0.415118978,-3.063011568
-0.4420522,0.517783609,-2.220389919,0.751882875,1.789441699,-0.324996166,-0.130360059,0.5300046,-0.584930164,-1.267286351,1.137373646,-0.174854618,-3.202171035
-0.221808861,-0.158360427,-1.772442256,-0.502530517,0.486987145,-0.948304715,-0.645408243,0.211051075,-0.833381518,-1.184942029,-1.721751348,-0.666227357,-0.96196005
-0.685374076,1.291478926,-0.13856326,-0.173880205,-0.383371134,0.032278018,1.699807623,-0.277752825,0.074864286,-0.7212159,1.937040184,-0.042170403,0.733945838
-0.388582919,1.395338859,-0.688558594,-0.642796949,-0.643346372,0.41733961,0.727747529,-1.341296705,1.234978103,0.723187947,1.838669876,-0.516621911,0.536616242
-1.367967718,-0.82889878,1.580245946,0.429596944,-0.847544129,0.706619482,-0.258159522,1.618852983,0.886234738,-0.695803436,1.852662428,2.183200645,0.491993005
1.726617402,1.055283332,1.072998554,0.504790467,-0.358259912,0.316169827,-0.27952568,0.170067686,0.537829654,0.797348773,-1.320089223,0.072255709,3.507765331
1.194529668,-0.433490914,-0.223399896,1.129414664,-0.513961988,0.204275575,-0.032625187,-0.60137618,1.202230632,-0.038370275,-0.196820147,0.830790223,5.565860338
0.924900139,0.360691877,0.036292824,0.725452842,0.001988545,-2.307937611,1.571673935,1.613710572,-1.851785948,2.565769422,0.039185632,-1.00645011,5.726421358
0.078858011,-1.091619199,0.352359017,-0.331697304,-1.479654175,-0.030943836,-1.400013514,-0.825847632,0.147866187,-0.582477209,1.057419582,-0.098973668,4.939102878
-1.351868619,2.197287039,-0.61096426,-0.077426177,0.581779639,-0.565981889,1.2563116,0.550181511,0.292330623,-0.189793621,0.65056686,-0.976392564,-3.183412776
0.634130972,0.693247153,-0.307823111,-0.176762072,-0.417543658,0.780770756,-0.001479309,0.254858807,-1.020095918,0.588221172,-1.422772628,-0.733673813,2.777827025
0.192378992,2.540419835,1.980555812,2.30260432,-2.061014006,-0.548939074,-1.171703892,-0.415126903,-0.055009461,-0.291812084,0.805700886,-0.285959777,0.051814506
-0.815441838,1.746133251,1.411671898,2.028539523,0.308796208,0.806762775,-0.159461287,-0.259473688,-1.566417711,-1.333184312,-0.033964413,1.198213284,-0.446598307
0.48061099,0.045143315,0.948188698,0.400601463,0.916261585,0.295651392,0.547482973,-0.633450035,-0.735603866,-1.147904667,0.123157188,2.161971908,4.024441396
-0.740073832,-1.568142045,1.108325249,1.615288323,-0.97048369,-0.455672154,0.949052417,-1.624563574,-0.71145456,0.819697567,-1.212114689,0.189383217,5.150287564
1.28760396,1.087301541,1.562172218,-1.13650163,-0.519596994,1.801060756,0.630080117,0.192103102,0.142075791,-0.141985833,0.211542886,-0.367476522,2.799062755
-0.025639418,-0.728239895,-0.869091956,-0.883909337,0.261307348,2.28332222,1.240323591,-0.206996794,-2.771754779,0.619095499,0.026954726,0.284746464,4.016452822
-0.71140129,0.535365363,-0.250832079,-0.00976629,-1.377994807,1.221299152,0.396293009,-2.016926294,1.228262535,-0.371086531,-1.067367492,1.086513608,2.945643186
0.30467026,-2.573736999,3.672596414,0.216920598,2.275557988,-2.535057484,-0.337125699,0.604854596,0.933976449,0.71467121,-0.332407483,-0.428694275,6.717801229
-1.688962198,-1.129626114,2.193101328,0.044940227,-0.668309044,0.345204774,-2.073164693,0.41539385,1.63695715,0.412844836,-0.834032731,-0.084751945,1.840318805
-0.493083479,-0.960789293,0.666780504,-1.233145698,0.881108652,0.834395145,-0.656316946,-1.085468965,0.252433017,0.688544476,0.908940831,0.967541952,4.354515367
-0.201778793,-0.407487272,0.787749515,0.152788977,-0.872428817,1.162082929,0.829210532,1.827903342,-0.550796072,-0.70156209,1.34377976,2.040706787,3.025623394
-0.260563331,1.390625866,1.374026266,0.887366145,-0.912833717,-1.060960869,-0.749904837,0.294860069,-1.31490236,-0.474478972,0.328918877,1.27614849,-0.390053695
0.00359828,-0.27020211,1.818233953,0.227088606,0.614758229,-0.668251944,0.410448427,-0.021954545,-0.630685212,1.026832922,1.109328618,0.577020423,5.212445239
0.469135008,-0.433117947,-1.284030632,1.232257595,-0.047899955,-0.109672066,-0.968140039,0.687766504,0.109973788,1.681352915,0.557922744,0.78185365,3.729657496
-1.266870237,-1.690816834,-1.147504497,0.66409093,0.636642622,-0.776517037,0.249866384,1.248247297,0.160341491,0.575479281,1.592066034,-0.389667559,-0.652348152
-0.515756721,0.88459925,-0.662024728,0.951473581,-0.13674371,-1.778020831,0.300224201,1.590594591,0.935634088,2.33125653,-1.220513179,-0.195719425,0.129279872
2.060394871,-0.718264974,0.108865691,-2.010778919,0.921282659,0.259865238,0.914164664,-2.051972734,-0.352330229,-1.166641531,-2.075955344,-1.712904328,3.966575938
-0.333210023,-1.04716752,-1.294898622,1.719664338,-1.361801275,-0.828350436,0.254514491,-0.187534933,-2.143026773,0.865879898,1.868903885,-2.480899365,2.611838562
0.53620828,0.57853382,-1.10594467,-0.367655129,0.904773094,-2.175047378,-0.478083832,-0.301028017,-0.246223241,-0.284697839,0.46212403,-0.25294369,1.808698836
1.395130486,-0.325763595,-0.191504106,-0.306176409,0.050260545,-0.565415415,0.676673114,-0.037911043,0.321812018,0.451193562,0.318850237,-1.700627311,7.319451036
0.449428989,1.134334383,1.899176527,1.742247028,1.219247124,-0.145993374,1.914021202,-0.273386779,-0.294606788,1.201369195,-0.346304563,-0.005019452,3.294292652
1.123760771,0.273096713,1.117611842,0.164277504,1.437878605,0.173327947,2.689054401,1.125582785,-0.284339238,-0.195067885,0.877758102,-1.249313748,7.858398264
-1.493697653,-1.161683131,0.458373752,-0.542226574,-0.597948459,1.604562215,-0.543439524,0.946860537,1.281603492,-0.287183897,-1.68757228,1.103369776,0.774360422
0.527177766,-2.045500979,0.928993285,-0.507392445,1.534338741,0.148403598,1.043693964,-1.09701118,0.936497281,0.671993741,-0.764920284,1.363426525,6.558048465
0.210012701,0.193974908,-0.803108708,-1.076436258,0.418648828,0.015039658,-0.19466937,-0.424358932,-0.488682101,0.67096861,-1.638812526,0.004541495,-0.830837604
-0.174167984,0.525696687,0.041927017,-0.11359745,-0.154982305,-1.42081365,-1.251800972,0.237589887,1.897818465,-1.761225689,1.049389323,2.602874375,-1.191329772
-0.669717147,0.615292011,-1.309474095,-1.408108133,1.489440829,-1.123651028,0.147237051,1.69162851,-1.365133604,-0.220414875,-0.195996205,-0.281491965,-2.274177779
-0.238044185,0.874421926,1.097806845,0.060281576,0.679872644,1.34261764,1.221053479,-0.198905727,-0.165657105,-0.760365428,-0.227154003,-1.431647564,3.829567775
-1.047195662,-1.185899687,-0.530629599,0.611332271,0.771515186,1.024146135,-0.685533851,0.060176998,-0.556218753,-0.766543679,0.106249695,0.823856329,-1.888444117
-0.407947562,-1.459218975,-1.423632699,1.709131087,0.157876502,1.538779961,-0.459775355,-0.538120495,-0.966216266,-0.015283816,-0.058364709,-1.559025944,2.074838242
-0.097511415,-0.260567572,-0.915771258,0.951914525,0.310085665,-0.433463797,-1.133360882,0.323540849,-0.432765374,1.202718441,-0.229361446,-0.983216237,-0.053642693
-1.017154418,1.438558188,-1.365018845,-0.347576623,-0.591976775,-0.537195676,0.77565979,-0.672378156,-0.105255251,1.222068256,-0.822472698,-0.935906413,0.210298944
0.075487248,-0.097728154,-1.164460729,-0.325721036,1.868112563,-0.090513161,-0.352333501,0.017419894,-1.071245494,1.524351762,1.109132306,-0.434698835,2.660003682
1.294498687,2.245395995,0.870253189,1.616850218,-0.182469748,0.288655241,0.806071379,-0.706958074,0.370608154,0.162817186,0.507478358,-0.791058575,1.896602518
-0.826770366,-0.793823412,-0.70383767,-0.713951816,-0.56919758,0.675129627,-0.637605497,1.173982612,0.779534646,-1.916291162,0.314135704,-0.372768713,0.978378162
-0.303478137,-0.203278841,-0.520791266,-0.332310276,1.709896196,0.776183571,1.147966498,-1.112894868,-0.733529878,0.440582313,0.341735437,-0.82884833,3.277820294
-0.245801368,-2.280076148,-0.028922623,-0.981440501,1.321087152,0.754064141,-1.704532068,-0.364506096,-0.090004904,0.388316924,0.321205069,0.233642318,5.66422426
0.81805937,-1.941807975,-2.04859644,1.170862286,0.632247164,-0.169418044,-0.390590818,-0.089017042,-0.838520392,1.802980514,-2.803335684,-0.754109002,3.408358863
2.001466345,-2.311823059,-1.468747159,0.478296776,1.224607584,-0.788133866,-0.53252577,-0.734681368,-0.477858632,0.570074097,1.520751237,-0.527811593,3.684325297
-0.22132354,1.363647299,1.288362051,1.357235748,1.846739203,-0.700563399,-0.002459098,1.225268253,0.388269465,1.326866834,1.333298312,-0.04182692,2.102373124
0.642407207,0.555449209,0.782819488,0.955503383,2.090913422,0.723089585,2.246685534,0.886158417,1.01904627,-0.672443064,-0.631461412,-0.774612933,2.820164445
-0.348877002,0.337566596,0.222045573,-0.449712948,-0.771480268,0.398443621,0.233048625,0.100999213,0.494739801,-0.581475483,0.896980697,0.522879207,-0.602845822
2.005372043,0.626539109,1.726646471,1.996577788,-1.255479881,-0.051002576,0.988426166,-0.506623692,-0.114225559,0.802686043,-1.966751963,1.312598232,6.474202932
0.558014456,1.067296382,-0.631965779,-1.017491243,-1.150082974,-0.159291646,-1.022552501,0.425732575,0.631544784,-0.432980559,1.157202739,2.101140948,0.086725255
-0.196880464,-0.050062426,0.977971332,-1.286082534,-0.864101102,-0.93481285,-1.274625382,-0.061519275,2.280658949,-0.467635576,0.466295588,-1.703842673,1.836246144
-2.926410086,0.869336821,-1.514113962,-0.240618942,0.038353186,-1.430895814,-1.399929761,-0.35052133,1.442959879,0.850427414,1.074391685,-2.712343418,-4.812246471
0.476520924,-0.659361255,-0.609371972,-0.581388696,0.849437209,0.579789518,-1.782655629,-0.198266509,-0.868598988,0.663542155,-0.860423236,0.169479499,1.639770289
